"Index","Feature_name","Mean","Stddev"
"1157","N_38_scaled_age_max:K_42_pos_coef_pos_coef_ratio_max","0.0909453395662512","0.0830207507901129"
"1158","N_38_scaled_age_max:K_48_neg_coef_neg_coef_ratio_max","0.109107388481386","0.0957733533783263"
"1159","N_38_scaled_age_max:K_49_active_coef_weight1_count","0.100653258961233","0.0832319750464659"
"1160","N_38_scaled_age_max:K_51_active_coef_weight1_mean","0.00834874185625344","0.0443902016327023"
"1161","N_38_scaled_age_max:K_52_active_coef_weight1_stddev","0.00824514081368044","0.0445841373589623"
"1162","N_38_scaled_age_max:K_53_active_coef_weight1_min","0.00388461339035184","0.0267716402898409"
"1163","N_38_scaled_age_max:K_54_active_coef_weight1_max","0.000760160765048354","0.0151246856473381"
"1164","N_38_scaled_age_max:K_57_active_coef_weight2_mean","0.109024319664242","0.0704126630625352"
"1165","N_38_scaled_age_max:K_58_active_coef_weight2_stddev","0.108638322561902","0.0853506148710513"
"1166","N_38_scaled_age_max:K_59_active_coef_weight2_min","0.0881844155830726","0.0760239542605517"
"1167","N_38_scaled_age_max:K_60_active_coef_weight2_max","0.14883041584142","0.0942496186398837"
"1168","N_38_scaled_age_max:K_63_active_coef_weight3_mean","0.0980222356103299","0.0694344853179358"
"1169","N_38_scaled_age_max:K_64_active_coef_weight3_stddev","0.102480684554825","0.0826480416994058"
"1170","N_38_scaled_age_max:K_65_active_coef_weight3_min","0.0703968721536026","0.0732032225277801"
"1171","N_38_scaled_age_max:K_66_active_coef_weight3_max","0.134294021006778","0.0841004920027154"
"1172","N_38_scaled_age_max:K_69_active_coef_weight4_mean","0.0840733140954151","0.0673142504871291"
"1173","N_38_scaled_age_max:K_70_active_coef_weight4_stddev","0.093454108483157","0.0813685192735885"
"1174","N_38_scaled_age_max:K_71_active_coef_weight4_min","0.0442155602201243","0.0588652419295293"
"1175","N_38_scaled_age_max:K_72_active_coef_weight4_max","0.114381460199053","0.0917231580377769"
"1176","K_1_obj_coef:K_4_n_rows","0.167772836194868","0.178369142201442"
"1177","K_1_obj_coef:K_5_rows_deg_mean","0.201013143809905","0.189165207801688"
"1178","K_1_obj_coef:K_6_rows_deg_stddev","0.236278342786688","0.207234818094103"
"1179","K_1_obj_coef:K_7_rows_deg_min","0.128715512881506","0.138963883606409"
"1180","K_1_obj_coef:K_9_rows_pos_coefs_count","0.134879722918532","0.146166038544209"
"1181","K_1_obj_coef:K_14_rows_neg_coefs_count","0.199197275951625","0.210099492008909"
"1182","K_1_obj_coef:K_15_rows_neg_coefs_mean","0.106224534267022","0.0781312397148921"
"1183","K_1_obj_coef:K_16_rows_neg_coefs_stddev","0.159386810724326","0.174569731632992"
"1184","K_1_obj_coef:K_17_rows_neg_coefs_min","0.122548880163368","0.102054199001784"
"1185","K_1_obj_coef:K_18_rows_neg_coefs_max","0.16344749094098","0.126653820550971"
"1186","K_1_obj_coef:K_21_pseudocost_up","0.155397239353327","0.18308205526945"
"1187","K_1_obj_coef:K_22_pseudocost_down","0.0543908010861681","0.0721844246677849"
"1188","K_1_obj_coef:K_23_pseudocost_ratio","0.0456948491659597","0.0666180028809914"
"1189","K_1_obj_coef:K_24_pseudocost_sum","0.14645780954742","0.171082315607122"
"1190","K_1_obj_coef:K_25_pseudocost_product","0.0802949470836886","0.105055388703919"
"1191","K_1_obj_coef:K_26_n_cutoff_up","0.0144426206006393","0.0662948420428832"
"1192","K_1_obj_coef:K_27_n_cutoff_down","0.0111267193438669","0.0548549591219726"
"1193","K_1_obj_coef:K_28_n_cutoff_up_ratio","0.0144877543476203","0.0699710312075785"
"1194","K_1_obj_coef:K_29_n_cutoff_down_ratio","0.0118109229486776","0.0572546168504021"
"1195","K_1_obj_coef:K_32_rows_dynamic_deg_min","0.133748193910236","0.14299981475753"
"1196","K_1_obj_coef:K_34_rows_dynamic_deg_mean_ratio","0.0460743610807897","0.0465888779221864"
"1197","K_1_obj_coef:K_35_rows_dynamic_deg_min_ratio","0.13829034533809","0.140929920683619"
"1198","K_1_obj_coef:K_36_rows_dynamic_deg_max_ratio","0.0317831458439624","0.0762886777375874"
"1199","K_1_obj_coef:K_37_coef_pos_rhs_ratio_min","0.015276616787682","0.0793896992993437"
"1200","K_1_obj_coef:K_38_coef_pos_rhs_ratio_max","0.0680361143425119","0.153820329618154"
"1201","K_1_obj_coef:K_41_pos_coef_pos_coef_ratio_min","0.0987601397633394","0.125068659271339"
"1202","K_1_obj_coef:K_42_pos_coef_pos_coef_ratio_max","0.0743973438407009","0.108923341946888"
"1203","K_1_obj_coef:K_48_neg_coef_neg_coef_ratio_max","0.11403717800122","0.165500258903287"
"1204","K_1_obj_coef:K_49_active_coef_weight1_count","0.120961852008551","0.172348784793867"
"1205","K_1_obj_coef:K_51_active_coef_weight1_mean","0.0084392653462763","0.0593584546534078"
"1206","K_1_obj_coef:K_52_active_coef_weight1_stddev","0.00689123397656529","0.0450609008966354"
"1207","K_1_obj_coef:K_53_active_coef_weight1_min","0.00335340818116144","0.0278355839673599"
"1208","K_1_obj_coef:K_54_active_coef_weight1_max","0.00136665099695925","0.0293447755105523"
"1209","K_1_obj_coef:K_57_active_coef_weight2_mean","0.0784394598442345","0.0786375222414758"
"1210","K_1_obj_coef:K_58_active_coef_weight2_stddev","0.104553371183879","0.122758861389995"
"1211","K_1_obj_coef:K_59_active_coef_weight2_min","0.0527127729863391","0.0624210972443888"
"1212","K_1_obj_coef:K_60_active_coef_weight2_max","0.125240083169878","0.143293907594537"
"1213","K_1_obj_coef:K_63_active_coef_weight3_mean","0.0691631491035064","0.0720111487847351"
"1214","K_1_obj_coef:K_64_active_coef_weight3_stddev","0.0987059344155524","0.120309970314284"
"1215","K_1_obj_coef:K_65_active_coef_weight3_min","0.0378057617239574","0.0474471849914311"
"1216","K_1_obj_coef:K_66_active_coef_weight3_max","0.11342089024747","0.13295937806786"
"1217","K_1_obj_coef:K_69_active_coef_weight4_mean","0.0897768587575218","0.118488124361664"
"1218","K_1_obj_coef:K_70_active_coef_weight4_stddev","0.11243693832778","0.155683425871343"
"1219","K_1_obj_coef:K_71_active_coef_weight4_min","0.0328818835461346","0.0594223058394234"
"1220","K_1_obj_coef:K_72_active_coef_weight4_max","0.140198601899084","0.195291661593257"
"1221","K_4_n_rows:K_5_rows_deg_mean","0.385859625429345","0.180168918000071"
"1222","K_4_n_rows:K_6_rows_deg_stddev","0.47714620805384","0.198448890896609"
"1223","K_4_n_rows:K_7_rows_deg_min","0.256593068264253","0.165314638101178"
"1224","K_4_n_rows:K_9_rows_pos_coefs_count","0.291607358798233","0.211706617429165"
"1225","K_4_n_rows:K_14_rows_neg_coefs_count","0.371709137652201","0.232714297676236"
"1226","K_4_n_rows:K_15_rows_neg_coefs_mean","0.257120855477932","0.107863291964287"
"1227","K_4_n_rows:K_16_rows_neg_coefs_stddev","0.302054008256507","0.177424782759693"
"1228","K_4_n_rows:K_17_rows_neg_coefs_min","0.284649539662826","0.128976515690134"
"1229","K_4_n_rows:K_18_rows_neg_coefs_max","0.37939453803862","0.156189022161888"
"1230","K_4_n_rows:K_21_pseudocost_up","0.279567024870382","0.208141279869023"
"1231","K_4_n_rows:K_22_pseudocost_down","0.142840388081602","0.148370726958538"
"1232","K_4_n_rows:K_23_pseudocost_ratio","0.12569141475334","0.147640688295832"
"1233","K_4_n_rows:K_24_pseudocost_sum","0.267110440635801","0.19472447729249"
"1234","K_4_n_rows:K_25_pseudocost_product","0.177396666514303","0.157745114912492"
"1235","K_4_n_rows:K_26_n_cutoff_up","0.025531995367355","0.0978749141737438"
"1236","K_4_n_rows:K_27_n_cutoff_down","0.0226680014636005","0.0919686711164063"
"1237","K_4_n_rows:K_28_n_cutoff_up_ratio","0.0243120995932593","0.0987758220546178"
"1238","K_4_n_rows:K_29_n_cutoff_down_ratio","0.0241594886012609","0.0954893507047513"
"1239","K_4_n_rows:K_32_rows_dynamic_deg_min","0.267988198428957","0.170694409292397"
"1240","K_4_n_rows:K_34_rows_dynamic_deg_mean_ratio","0.11416792066603","0.0806889921595354"
"1241","K_4_n_rows:K_35_rows_dynamic_deg_min_ratio","0.28222068844442","0.16711887221084"
"1242","K_4_n_rows:K_36_rows_dynamic_deg_max_ratio","0.0711734607235533","0.127684713391888"
"1243","K_4_n_rows:K_37_coef_pos_rhs_ratio_min","0.030168040651217","0.12520185417508"
"1244","K_4_n_rows:K_38_coef_pos_rhs_ratio_max","0.133171266001358","0.237410966821881"
"1245","K_4_n_rows:K_41_pos_coef_pos_coef_ratio_min","0.196958456121874","0.158348871595612"
"1246","K_4_n_rows:K_42_pos_coef_pos_coef_ratio_max","0.155144604829976","0.16315976021799"
"1247","K_4_n_rows:K_48_neg_coef_neg_coef_ratio_max","0.2043778413329","0.203410621327176"
"1248","K_4_n_rows:K_49_active_coef_weight1_count","0.194207061923273","0.193014766888632"
"1249","K_4_n_rows:K_51_active_coef_weight1_mean","0.0132502733252565","0.0756546977963009"
"1250","K_4_n_rows:K_52_active_coef_weight1_stddev","0.0132006113908816","0.0723327772418388"
"1251","K_4_n_rows:K_53_active_coef_weight1_min","0.00550782641743678","0.0373554690924674"
"1252","K_4_n_rows:K_54_active_coef_weight1_max","0.00171062707171154","0.0340203696344967"
"1253","K_4_n_rows:K_57_active_coef_weight2_mean","0.171732983773422","0.117897881702175"
"1254","K_4_n_rows:K_58_active_coef_weight2_stddev","0.195121121212358","0.166036011511651"
"1255","K_4_n_rows:K_59_active_coef_weight2_min","0.131279059153024","0.11841503183644"
"1256","K_4_n_rows:K_60_active_coef_weight2_max","0.249898516996601","0.187279116006128"
"1257","K_4_n_rows:K_63_active_coef_weight3_mean","0.15282823861451","0.109892246559518"
"1258","K_4_n_rows:K_64_active_coef_weight3_stddev","0.183839467309983","0.160648720246667"
"1259","K_4_n_rows:K_65_active_coef_weight3_min","0.0999137698792403","0.101681906759011"
"1260","K_4_n_rows:K_66_active_coef_weight3_max","0.225079673458219","0.167452706604183"
"1261","K_4_n_rows:K_69_active_coef_weight4_mean","0.146917598136613","0.129807382767677"
"1262","K_4_n_rows:K_70_active_coef_weight4_stddev","0.172239739457178","0.162673554354083"
"1263","K_4_n_rows:K_71_active_coef_weight4_min","0.0679816925919201","0.0975255875372097"
"1264","K_4_n_rows:K_72_active_coef_weight4_max","0.209815163259945","0.192606012206391"
"1265","K_5_rows_deg_mean:K_6_rows_deg_stddev","0.624042912249702","0.208156978927292"
"1266","K_5_rows_deg_mean:K_7_rows_deg_min","0.333528257044328","0.217210258564498"
"1267","K_5_rows_deg_mean:K_9_rows_pos_coefs_count","0.317295326818001","0.156233764427053"
"1268","K_5_rows_deg_mean:K_14_rows_neg_coefs_count","0.466594776305315","0.232778209529079"
"1269","K_5_rows_deg_mean:K_15_rows_neg_coefs_mean","0.336666463088341","0.145162807787378"
"1270","K_5_rows_deg_mean:K_16_rows_neg_coefs_stddev","0.383858952264718","0.175174332864313"
"1271","K_5_rows_deg_mean:K_17_rows_neg_coefs_min","0.370913645208325","0.165971493609327"
"1272","K_5_rows_deg_mean:K_18_rows_neg_coefs_max","0.495530473243897","0.198014829880726"
"1273","K_5_rows_deg_mean:K_21_pseudocost_up","0.356939698069526","0.239004740420108"
"1274","K_5_rows_deg_mean:K_22_pseudocost_down","0.175893891595553","0.168254436302355"
"1275","K_5_rows_deg_mean:K_23_pseudocost_ratio","0.158651484636703","0.179780309280738"
"1276","K_5_rows_deg_mean:K_24_pseudocost_sum","0.339046198472013","0.221525343765174"
"1277","K_5_rows_deg_mean:K_25_pseudocost_product","0.223358831150742","0.180278913947159"
"1278","K_5_rows_deg_mean:K_26_n_cutoff_up","0.0326521153279553","0.123447850990674"
"1279","K_5_rows_deg_mean:K_27_n_cutoff_down","0.0290695223560563","0.117449716845606"
"1280","K_5_rows_deg_mean:K_28_n_cutoff_up_ratio","0.0301661665338105","0.116609572701096"
"1281","K_5_rows_deg_mean:K_29_n_cutoff_down_ratio","0.0306480222671954","0.120481691222002"
"1282","K_5_rows_deg_mean:K_32_rows_dynamic_deg_min","0.351863306440878","0.216523954048099"
"1283","K_5_rows_deg_mean:K_34_rows_dynamic_deg_mean_ratio","0.146083039588491","0.101264171526867"
"1284","K_5_rows_deg_mean:K_35_rows_dynamic_deg_min_ratio","0.365051467664864","0.200684795036847"
"1285","K_5_rows_deg_mean:K_36_rows_dynamic_deg_max_ratio","0.0833855218197912","0.151949785898102"
"1286","K_5_rows_deg_mean:K_37_coef_pos_rhs_ratio_min","0.0447383145809565","0.179089547248359"
"1287","K_5_rows_deg_mean:K_38_coef_pos_rhs_ratio_max","0.162893210015665","0.279627124476236"
"1288","K_5_rows_deg_mean:K_41_pos_coef_pos_coef_ratio_min","0.262304204867813","0.208573696685317"
"1289","K_5_rows_deg_mean:K_42_pos_coef_pos_coef_ratio_max","0.188708358074161","0.183206947866032"
"1290","K_5_rows_deg_mean:K_48_neg_coef_neg_coef_ratio_max","0.252285350913814","0.228263955628647"
"1291","K_5_rows_deg_mean:K_49_active_coef_weight1_count","0.234254028767949","0.197201674299594"
"1292","K_5_rows_deg_mean:K_51_active_coef_weight1_mean","0.0168304835673462","0.093339261251763"
"1293","K_5_rows_deg_mean:K_52_active_coef_weight1_stddev","0.0179439727357369","0.0971619442760558"
"1294","K_5_rows_deg_mean:K_53_active_coef_weight1_min","0.00660706354837541","0.0424561490774146"
"1295","K_5_rows_deg_mean:K_54_active_coef_weight1_max","0.0021966304874377","0.043244656538375"
"1296","K_5_rows_deg_mean:K_57_active_coef_weight2_mean","0.215215614258279","0.134381379628524"
"1297","K_5_rows_deg_mean:K_58_active_coef_weight2_stddev","0.245963957945343","0.193503589350995"
"1298","K_5_rows_deg_mean:K_59_active_coef_weight2_min","0.166180651355811","0.141612927282979"
"1299","K_5_rows_deg_mean:K_60_active_coef_weight2_max","0.310167304300506","0.208947837677389"
"1300","K_5_rows_deg_mean:K_63_active_coef_weight3_mean","0.192913386525016","0.13115414909456"
"1301","K_5_rows_deg_mean:K_64_active_coef_weight3_stddev","0.231294810400092","0.184536132150145"
"1302","K_5_rows_deg_mean:K_65_active_coef_weight3_min","0.127985536096579","0.127836335848349"
"1303","K_5_rows_deg_mean:K_66_active_coef_weight3_max","0.280742109741216","0.187162603354694"
"1304","K_5_rows_deg_mean:K_69_active_coef_weight4_mean","0.182589144986959","0.148666276632896"
"1305","K_5_rows_deg_mean:K_70_active_coef_weight4_stddev","0.214441369884797","0.187649161103474"
"1306","K_5_rows_deg_mean:K_71_active_coef_weight4_min","0.086189289978865","0.115789350482485"
"1307","K_5_rows_deg_mean:K_72_active_coef_weight4_max","0.258373527961259","0.216089620224304"
"1308","K_6_rows_deg_stddev:K_7_rows_deg_min","0.414569617102509","0.24709891888424"
"1309","K_6_rows_deg_stddev:K_9_rows_pos_coefs_count","0.411085922591369","0.205717529065427"
"1310","K_6_rows_deg_stddev:K_14_rows_neg_coefs_count","0.561848608180181","0.232877147004386"
"1311","K_6_rows_deg_stddev:K_15_rows_neg_coefs_mean","0.441326352498311","0.20279972099168"
"1312","K_6_rows_deg_stddev:K_16_rows_neg_coefs_stddev","0.471231653582539","0.179352406245477"
"1313","K_6_rows_deg_stddev:K_17_rows_neg_coefs_min","0.480075858585357","0.211083451630908"
"1314","K_6_rows_deg_stddev:K_18_rows_neg_coefs_max","0.637917100816576","0.248109132522184"
"1315","K_6_rows_deg_stddev:K_21_pseudocost_up","0.43206870165132","0.26434656255646"
"1316","K_6_rows_deg_stddev:K_22_pseudocost_down","0.233829296196624","0.223633122609653"
"1317","K_6_rows_deg_stddev:K_23_pseudocost_ratio","0.212570676488786","0.23877308636433"
"1318","K_6_rows_deg_stddev:K_24_pseudocost_sum","0.412708578929784","0.24439221604477"
"1319","K_6_rows_deg_stddev:K_25_pseudocost_product","0.286157308368989","0.221935366184236"
"1320","K_6_rows_deg_stddev:K_26_n_cutoff_up","0.0394538964631198","0.144726676937156"
"1321","K_6_rows_deg_stddev:K_27_n_cutoff_down","0.035343224650761","0.137427831155446"
"1322","K_6_rows_deg_stddev:K_28_n_cutoff_up_ratio","0.0363575709074007","0.137448244122318"
"1323","K_6_rows_deg_stddev:K_29_n_cutoff_down_ratio","0.0373465829873235","0.141065950803049"
"1324","K_6_rows_deg_stddev:K_32_rows_dynamic_deg_min","0.437433693153184","0.246303737177706"
"1325","K_6_rows_deg_stddev:K_34_rows_dynamic_deg_mean_ratio","0.198834466535445","0.153803116627619"
"1326","K_6_rows_deg_stddev:K_35_rows_dynamic_deg_min_ratio","0.455670503418633","0.228542992091066"
"1327","K_6_rows_deg_stddev:K_36_rows_dynamic_deg_max_ratio","0.105145798500816","0.187574321665678"
"1328","K_6_rows_deg_stddev:K_37_coef_pos_rhs_ratio_min","0.0544835107639516","0.213574438575086"
"1329","K_6_rows_deg_stddev:K_38_coef_pos_rhs_ratio_max","0.208780568208092","0.349410395202664"
"1330","K_6_rows_deg_stddev:K_41_pos_coef_pos_coef_ratio_min","0.325213089672014","0.243420018267622"
"1331","K_6_rows_deg_stddev:K_42_pos_coef_pos_coef_ratio_max","0.239277103296713","0.225168246695671"
"1332","K_6_rows_deg_stddev:K_48_neg_coef_neg_coef_ratio_max","0.300978883575207","0.251644680449334"
"1333","K_6_rows_deg_stddev:K_49_active_coef_weight1_count","0.278138158592807","0.218369226314903"
"1334","K_6_rows_deg_stddev:K_51_active_coef_weight1_mean","0.0198840261584303","0.107046471569734"
"1335","K_6_rows_deg_stddev:K_52_active_coef_weight1_stddev","0.0216782166009648","0.117248346348299"
"1336","K_6_rows_deg_stddev:K_53_active_coef_weight1_min","0.00810110274097386","0.0531387591726232"
"1337","K_6_rows_deg_stddev:K_54_active_coef_weight1_max","0.0023878860927199","0.0468136703517321"
"1338","K_6_rows_deg_stddev:K_57_active_coef_weight2_mean","0.276509339327525","0.173475279114474"
"1339","K_6_rows_deg_stddev:K_58_active_coef_weight2_stddev","0.299541354659325","0.228011721562301"
"1340","K_6_rows_deg_stddev:K_59_active_coef_weight2_min","0.220035199968692","0.190055790449973"
"1341","K_6_rows_deg_stddev:K_60_active_coef_weight2_max","0.388821859514066","0.248606753120981"
"1342","K_6_rows_deg_stddev:K_63_active_coef_weight3_mean","0.248765807746912","0.172571471617503"
"1343","K_6_rows_deg_stddev:K_64_active_coef_weight3_stddev","0.282413911626432","0.218230189001359"
"1344","K_6_rows_deg_stddev:K_65_active_coef_weight3_min","0.171280855940428","0.177360168050012"
"1345","K_6_rows_deg_stddev:K_66_active_coef_weight3_max","0.351945411393666","0.22124470789212"
"1346","K_6_rows_deg_stddev:K_69_active_coef_weight4_mean","0.223495884687069","0.17549827615937"
"1347","K_6_rows_deg_stddev:K_70_active_coef_weight4_stddev","0.256795076785054","0.214223793903636"
"1348","K_6_rows_deg_stddev:K_71_active_coef_weight4_min","0.11106243243964","0.150055549118495"
"1349","K_6_rows_deg_stddev:K_72_active_coef_weight4_max","0.310143131090425","0.242545019451886"
"1350","K_7_rows_deg_min:K_9_rows_pos_coefs_count","0.228850944294672","0.15896182064129"
"1351","K_7_rows_deg_min:K_14_rows_neg_coefs_count","0.297036024860359","0.205142992890967"
"1352","K_7_rows_deg_min:K_15_rows_neg_coefs_mean","0.255905500223328","0.181716462161988"
"1353","K_7_rows_deg_min:K_16_rows_neg_coefs_stddev","0.253771035137045","0.172087108033473"
"1354","K_7_rows_deg_min:K_17_rows_neg_coefs_min","0.275303703486056","0.188007001699178"
"1355","K_7_rows_deg_min:K_18_rows_neg_coefs_max","0.362839179683282","0.233263158139627"
"1356","K_7_rows_deg_min:K_21_pseudocost_up","0.242777679773844","0.20741093166447"
"1357","K_7_rows_deg_min:K_22_pseudocost_down","0.131914286006607","0.148634956353066"
"1358","K_7_rows_deg_min:K_23_pseudocost_ratio","0.11687761508013","0.15251550236483"
"1359","K_7_rows_deg_min:K_24_pseudocost_sum","0.232070487619919","0.193386272982808"
"1360","K_7_rows_deg_min:K_25_pseudocost_product","0.15416645739859","0.145119549541145"
"1361","K_7_rows_deg_min:K_26_n_cutoff_up","0.0154639770150484","0.0650203587812814"
"1362","K_7_rows_deg_min:K_27_n_cutoff_down","0.01471019282305","0.0642392004761555"
"1363","K_7_rows_deg_min:K_28_n_cutoff_up_ratio","0.0158953013754847","0.0712920596739193"
"1364","K_7_rows_deg_min:K_29_n_cutoff_down_ratio","0.0161630606781895","0.0689086995103312"
"1365","K_7_rows_deg_min:K_32_rows_dynamic_deg_min","0.260006757369614","0.21163473618046"
"1366","K_7_rows_deg_min:K_34_rows_dynamic_deg_mean_ratio","0.125225482041873","0.132701365631503"
"1367","K_7_rows_deg_min:K_35_rows_dynamic_deg_min_ratio","0.23732029862078","0.155755384449162"
"1368","K_7_rows_deg_min:K_36_rows_dynamic_deg_max_ratio","0.066369209057705","0.128095047004683"
"1369","K_7_rows_deg_min:K_37_coef_pos_rhs_ratio_min","0.0293904761904762","0.126432614096975"
"1370","K_7_rows_deg_min:K_38_coef_pos_rhs_ratio_max","0.114651375661376","0.221138807826257"
"1371","K_7_rows_deg_min:K_41_pos_coef_pos_coef_ratio_min","0.17870666683282","0.170665111433928"
"1372","K_7_rows_deg_min:K_42_pos_coef_pos_coef_ratio_max","0.120076811090207","0.126338749614425"
"1373","K_7_rows_deg_min:K_48_neg_coef_neg_coef_ratio_max","0.157858527529785","0.172232809689909"
"1374","K_7_rows_deg_min:K_49_active_coef_weight1_count","0.148334148959506","0.148356557239957"
"1375","K_7_rows_deg_min:K_51_active_coef_weight1_mean","0.0126801955935178","0.0734404899697138"
"1376","K_7_rows_deg_min:K_52_active_coef_weight1_stddev","0.0127142208027038","0.0740512468559402"
"1377","K_7_rows_deg_min:K_53_active_coef_weight1_min","0.00582082904715102","0.0445118199083818"
"1378","K_7_rows_deg_min:K_54_active_coef_weight1_max","0.00117619047619048","0.0243832006250286"
"1379","K_7_rows_deg_min:K_57_active_coef_weight2_mean","0.150741822450534","0.121013869276369"
"1380","K_7_rows_deg_min:K_58_active_coef_weight2_stddev","0.156643374288445","0.152979138610542"
"1381","K_7_rows_deg_min:K_59_active_coef_weight2_min","0.126084944134175","0.131683266408125"
"1382","K_7_rows_deg_min:K_60_active_coef_weight2_max","0.20522750318663","0.166904751920104"
"1383","K_7_rows_deg_min:K_63_active_coef_weight3_mean","0.142100565597691","0.129610681415853"
"1384","K_7_rows_deg_min:K_64_active_coef_weight3_stddev","0.152493369057315","0.15508592301106"
"1385","K_7_rows_deg_min:K_65_active_coef_weight3_min","0.101485527083489","0.127025891540555"
"1386","K_7_rows_deg_min:K_66_active_coef_weight3_max","0.196535839303576","0.165627376751893"
"1387","K_7_rows_deg_min:K_69_active_coef_weight4_mean","0.125257698963707","0.124627375965856"
"1388","K_7_rows_deg_min:K_70_active_coef_weight4_stddev","0.140191991298415","0.151905953658039"
"1389","K_7_rows_deg_min:K_71_active_coef_weight4_min","0.0658329299850742","0.102391979006951"
"1390","K_7_rows_deg_min:K_72_active_coef_weight4_max","0.171857539751959","0.173882390147768"
"1391","K_9_rows_pos_coefs_count:K_14_rows_neg_coefs_count","0.303412541818875","0.200082658021109"
"1392","K_9_rows_pos_coefs_count:K_15_rows_neg_coefs_mean","0.255319566227334","0.164591248456717"
"1393","K_9_rows_pos_coefs_count:K_16_rows_neg_coefs_stddev","0.256448994898734","0.165581520757512"
"1394","K_9_rows_pos_coefs_count:K_17_rows_neg_coefs_min","0.276104094442664","0.16988769259175"
"1395","K_9_rows_pos_coefs_count:K_18_rows_neg_coefs_max","0.36064619604046","0.201372855396121"
"1396","K_9_rows_pos_coefs_count:K_21_pseudocost_up","0.232631475801938","0.179097221847904"
"1397","K_9_rows_pos_coefs_count:K_22_pseudocost_down","0.147948694980935","0.16657126663733"
"1398","K_9_rows_pos_coefs_count:K_23_pseudocost_ratio","0.129315247105957","0.163300340030895"
"1399","K_9_rows_pos_coefs_count:K_24_pseudocost_sum","0.225796667363515","0.168087803202229"
"1400","K_9_rows_pos_coefs_count:K_25_pseudocost_product","0.166577804616651","0.158029711021167"
"1401","K_9_rows_pos_coefs_count:K_26_n_cutoff_up","0.0208676750948871","0.0835834892439117"
"1402","K_9_rows_pos_coefs_count:K_27_n_cutoff_down","0.0191178160871673","0.0796365742877696"
"1403","K_9_rows_pos_coefs_count:K_28_n_cutoff_up_ratio","0.0199714559233128","0.0845984162780427"
"1404","K_9_rows_pos_coefs_count:K_29_n_cutoff_down_ratio","0.0204943736195702","0.0826144412778468"
"1405","K_9_rows_pos_coefs_count:K_32_rows_dynamic_deg_min","0.235463263317219","0.158805491060442"
"1406","K_9_rows_pos_coefs_count:K_34_rows_dynamic_deg_mean_ratio","0.127102132077506","0.1354627697826"
"1407","K_9_rows_pos_coefs_count:K_35_rows_dynamic_deg_min_ratio","0.250418578971017","0.159330108264818"
"1408","K_9_rows_pos_coefs_count:K_36_rows_dynamic_deg_max_ratio","0.0705674306437352","0.134157119913582"
"1409","K_9_rows_pos_coefs_count:K_37_coef_pos_rhs_ratio_min","0.0260567438111088","0.11179884140513"
"1410","K_9_rows_pos_coefs_count:K_38_coef_pos_rhs_ratio_max","0.123233615586782","0.224862541258328"
"1411","K_9_rows_pos_coefs_count:K_41_pos_coef_pos_coef_ratio_min","0.172366779203568","0.144666773467594"
"1412","K_9_rows_pos_coefs_count:K_42_pos_coef_pos_coef_ratio_max","0.144694290220561","0.160442038239322"
"1413","K_9_rows_pos_coefs_count:K_48_neg_coef_neg_coef_ratio_max","0.163855120080855","0.164060900424291"
"1414","K_9_rows_pos_coefs_count:K_49_active_coef_weight1_count","0.1575657056112","0.162736037045938"
"1415","K_9_rows_pos_coefs_count:K_51_active_coef_weight1_mean","0.0114633410414324","0.067545260428627"
"1416","K_9_rows_pos_coefs_count:K_52_active_coef_weight1_stddev","0.0113699359616396","0.0664555472812547"
"1417","K_9_rows_pos_coefs_count:K_53_active_coef_weight1_min","0.00534918726896159","0.041584437088473"
"1418","K_9_rows_pos_coefs_count:K_54_active_coef_weight1_max","0.00106112781954887","0.022395880405597"
"1419","K_9_rows_pos_coefs_count:K_57_active_coef_weight2_mean","0.166008807169833","0.140090228285508"
"1420","K_9_rows_pos_coefs_count:K_58_active_coef_weight2_stddev","0.164775737666196","0.155206265572179"
"1421","K_9_rows_pos_coefs_count:K_59_active_coef_weight2_min","0.135528966834271","0.144591987724351"
"1422","K_9_rows_pos_coefs_count:K_60_active_coef_weight2_max","0.227740866356139","0.186440014343704"
"1423","K_9_rows_pos_coefs_count:K_63_active_coef_weight3_mean","0.1475091388452","0.126857492712125"
"1424","K_9_rows_pos_coefs_count:K_64_active_coef_weight3_stddev","0.155843552504227","0.149836471418121"
"1425","K_9_rows_pos_coefs_count:K_65_active_coef_weight3_min","0.104848719664259","0.125191705822384"
"1426","K_9_rows_pos_coefs_count:K_66_active_coef_weight3_max","0.203934913614422","0.161540324698138"
"1427","K_9_rows_pos_coefs_count:K_69_active_coef_weight4_mean","0.127639575245389","0.124971950263355"
"1428","K_9_rows_pos_coefs_count:K_70_active_coef_weight4_stddev","0.142376906031918","0.145707418684107"
"1429","K_9_rows_pos_coefs_count:K_71_active_coef_weight4_min","0.0659367279628338","0.105495302425967"
"1430","K_9_rows_pos_coefs_count:K_72_active_coef_weight4_max","0.176317525103304","0.170450919210975"
"1431","K_14_rows_neg_coefs_count:K_15_rows_neg_coefs_mean","0.284897062881267","0.117457241696887"
"1432","K_14_rows_neg_coefs_count:K_16_rows_neg_coefs_stddev","0.353871541152455","0.200862964601955"
"1433","K_14_rows_neg_coefs_count:K_17_rows_neg_coefs_min","0.318206122500766","0.149232401964841"
"1434","K_14_rows_neg_coefs_count:K_18_rows_neg_coefs_max","0.427595332319509","0.17818365450625"
